ORDERDATE,SALESAMOUNT,PRODUCT_SALES_R,PRODUCT_SALES_M,COUNTRY_SALES_CANADA,COUNTRY_SALES_UNITED_STATES,COUNTRY_SALES_AUSTRALIA,COUNTRY_SALES_UNITED_KINGDOM,COUNTRY_SALES_GERMANY,COUNTRY_SALES_FRANCE,MIN_SALESAMOUNT_3,MIN_SALESAMOUNT_7,MIN_SALESAMOUNT_14,MIN_SALESAMOUNT_30,MAX_SALESAMOUNT_3,MAX_SALESAMOUNT_7,MAX_SALESAMOUNT_14,MAX_SALESAMOUNT_30,SUM_SALESAMOUNT_3,SUM_SALESAMOUNT_7,SUM_SALESAMOUNT_14,SUM_SALESAMOUNT_30,AVG_SALESAMOUNT_3,AVG_SALESAMOUNT_7,AVG_SALESAMOUNT_14,AVG_SALESAMOUNT_30,STDDEV_SALESAMOUNT_3,STDDEV_SALESAMOUNT_7,STDDEV_SALESAMOUNT_14,STDDEV_SALESAMOUNT_30,MIN_PRODUCT_SALES_R_3,MIN_PRODUCT_SALES_R_7,MIN_PRODUCT_SALES_R_14,MIN_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_R_3,AVG_PRODUCT_SALES_R_7,AVG_PRODUCT_SALES_R_14,AVG_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_M_3,AVG_PRODUCT_SALES_M_7,AVG_PRODUCT_SALES_M_14,AVG_PRODUCT_SALES_M_30,AVG_COUNTRY_SALES_AUSTRALIA_3,AVG_COUNTRY_SALES_AUSTRALIA_7,AVG_COUNTRY_SALES_AUSTRALIA_14,AVG_COUNTRY_SALES_AUSTRALIA_30,AVG_COUNTRY_SALES_UNITED_STATES_3,AVG_COUNTRY_SALES_UNITED_STATES_7,AVG_COUNTRY_SALES_UNITED_STATES_14,AVG_COUNTRY_SALES_UNITED_STATES_30,STDDEV_COUNTRY_SALES_UNITED_STATES_3,STDDEV_COUNTRY_SALES_UNITED_STATES_7,STDDEV_COUNTRY_SALES_UNITED_STATES_14,STDDEV_COUNTRY_SALES_UNITED_STATES_30,AVG_COUNTRY_SALES_UNITED_KINGDOM_3,AVG_COUNTRY_SALES_UNITED_KINGDOM_7,AVG_COUNTRY_SALES_UNITED_KINGDOM_14,AVG_COUNTRY_SALES_UNITED_KINGDOM_30,AVG_COUNTRY_SALES_GERMANY_3,AVG_COUNTRY_SALES_GERMANY_7,AVG_COUNTRY_SALES_GERMANY_14,AVG_COUNTRY_SALES_GERMANY_30,LAG_SUM_SALESAMOUNT_7_7,LAG_SUM_SALESAMOUNT_7_14,LAG_SUM_SALESAMOUNT_7_21,LAG_SUM_SALESAMOUNT_7_28,LAG_SUM_SALESAMOUNT_14_7,LAG_SUM_SALESAMOUNT_14_14,LAG_SUM_SALESAMOUNT_14_21,LAG_SUM_SALESAMOUNT_14_28,LAG_SUM_SALESAMOUNT_30_7,LAG_SUM_SALESAMOUNT_30_14,LAG_SUM_SALESAMOUNT_30_21,LAG_SUM_SALESAMOUNT_30_28,LAG_AVG_SALESAMOUNT_7_7,LAG_AVG_SALESAMOUNT_7_14,LAG_AVG_SALESAMOUNT_7_21,LAG_AVG_SALESAMOUNT_7_28,LAG_AVG_SALESAMOUNT_14_7,LAG_AVG_SALESAMOUNT_14_14,LAG_AVG_SALESAMOUNT_14_21,LAG_AVG_SALESAMOUNT_14_28,LAG_AVG_SALESAMOUNT_30_7,LAG_AVG_SALESAMOUNT_30_14,LAG_AVG_SALESAMOUNT_30_21,LAG_AVG_SALESAMOUNT_30_28,LAG_AVG_PRODUCT_SALES_R_7_7,LAG_AVG_PRODUCT_SALES_R_7_14,LAG_AVG_PRODUCT_SALES_R_7_21,LAG_AVG_PRODUCT_SALES_R_7_28,MOVING_AVERAGE_SUM_SALESAMOUNT,PRODUCT_SALES_R_AVG_7_RATE_OF_CHANGE_21,AVG_SALESAMOUNT_14_RATE_OF_CHANGE_28,AVG_SALESAMOUNT_7_RATE_OF_CHANGE_14,AVG_SALESAMOUNT_7_AVG_30_RATIO,COUNTRY_SALES_UNITED_STATES_AVG_3_RATIO,PRODUCT_SALES_M_AVG_3_RATIO
2011-01-18,14313.0800,14313.0800,,,,10734.8100,,,3578.2700,6953.2600,6953.2600,6953.2600,6953.2600,25568.7082,25568.7082,25568.7082,25568.7082,58090.6764,122817.0746,205599.0810,285501.9156,14522.6691000,15352.1343250,13706.6054000,13595.3293142,7958.819379677768,6615.31227628935,5986.469694407183,5238.292977677461,3578.2700,3578.2700,3578.2700,3578.2700,11978.9266000,13233.3905750,11444.9454000,11171.5269333,3391.6566666,3389.9900000,4240.6125000,5089.9850000,9875.0570500,8020.8197750,6864.5125466,6933.3213894,7855.6382000,6580.7056400,5201.4794600,5072.6108000,,3051.3464577609093,3670.350320972506,3030.3107208869824,,699.0982000,2966.7796400,2836.1920500,3578.2700000,3578.2700000,3578.2700000,3578.2700000,107829.8964,87758.4728,,,187732.7310,87758.4728,,,187732.7310,87758.4728,,,13478.7370500,12536.9246857,,,13409.4807857,12536.9246857,,,13409.4807857,12536.9246857,,,11356.8683000,10111.9318285,,,,,,201.086402807143,1.129221217831,1.548638070163,0.666339226265
2011-01-19,38241.2900,17891.3500,20349.9400,,10353.2500,13956.5200,3374.9900,3399.9900,7156.5400,11255.6282,6953.2600,6953.2600,6953.2600,38241.2900,38241.2900,38241.2900,38241.2900,89378.7064,136010.4746,235984.7328,323743.2056,22344.6766000,17001.3093250,15732.3155200,14715.6002545,12255.206182265725,10102.927719583227,8484.834708890596,7330.976323501349,7855.6382,3578.2700,3578.2700,3578.2700,15557.1966000,12338.8230750,12113.9928533,11476.9734363,9049.9733333,6216.6483333,6030.5377777,6477.2536363,11625.8720500,9318.1010250,7556.3958800,7284.4813200,9104.4441000,6504.3936400,6166.8946400,5383.2366352,1766.078240551539,2923.5787627853038,3623.875784243457,3201.431255850933,3374.9900000,2037.0441000,2926.1236400,2896.0584888,3489.1300000,3518.8433333,3548.5566666,3555.9850000,111204.8864,95614.1110,14477.3382,,198963.3592,95614.1110,14477.3382,,198963.3592,95614.1110,14477.3382,,13900.6108000,11951.7638750,14477.3382000,,13264.2239466,11951.7638750,14477.3382000,,13264.2239466,11951.7638750,14477.3382000,,11356.8683000,9829.8951250,4277.3682000,,,383.878803571429,,360.681817857143,1.155325574966,1.691258385423,1.397192983548
2011-01-20,15012.1782,15012.1782,,,3578.2700,10734.8100,,,699.0982,11255.6282,6953.2600,6953.2600,6953.2600,38241.2900,38241.2900,38241.2900,38241.2900,78822.1764,139792.0246,243141.2728,338755.3838,19705.5441000,17474.0030750,16209.4181866,14728.4949478,12464.366641584204,9880.37308784847,8206.94839910875,7162.692564971557,7855.6382,3578.2700,3578.2700,3578.2700,13768.0616000,13233.3905750,12591.0955200,11630.6779913,11874.9650000,6784.9800000,6030.5377777,6477.2536363,10775.8745500,10238.0785250,8033.4985466,7448.7826857,6965.7600000,5788.7396400,6454.8118200,5282.9607111,4790.634300403236,3152.988763537011,3234.6646381001833,3134.846869626122,3374.9900000,3374.9900000,2926.1236400,2896.0584888,3489.1300000,3518.8433333,3542.6140000,3555.9850000,117662.3282,102046.5528,28408.8582,,198799.1010,116523.8910,28408.8582,,213276.4392,116523.8910,28408.8582,,14707.7910250,12755.8191000,14204.4291000,,13253.2734000,12947.0990000,14204.4291000,,13329.7774500,12947.0990000,14204.4291000,,12164.0485250,10637.0753500,5716.9541000,,,357.925546428571,,337.013141071429,1.186407921307,1.318533371896,1.833333333351
2011-01-21,10734.8100,10734.8100,,3578.2700,,,3578.2700,,3578.2700,10734.8100,6953.2600,6953.2600,6953.2600,38241.2900,38241.2900,38241.2900,38241.2900,78301.3582,136213.7546,232966.3028,349490.1938,19575.3395500,17026.7193250,15531.0868533,14562.0914083,12584.202875086135,10121.95063835813,8211.194279820604,7052.525237900466,10734.8100,3578.2700,3578.2700,3578.2700,14487.8545500,12786.1068250,12591.0955200,11593.3501583,20349.9400000,6784.9800000,5512.4837500,6477.2536363,11808.7133333,10678.2983142,8110.6584428,7448.7826857,6965.7600000,6341.3570500,5999.0653555,5282.9607111,4790.634300403236,3349.5090453806524,3071.5236915486485,3134.846869626122,3476.6300000,3476.6300000,2961.7796400,2964.2796400,3399.9900000,3489.1300000,3542.6140000,3555.9850000,110887.3482,98671.5628,43421.0364,,199002.3810,127080.4210,43421.0364,,227411.2392,127080.4210,43421.0364,,13860.9185250,12333.9453500,14473.6788000,,13266.8254000,12708.0421000,14473.6788000,,13377.1317176,12708.0421000,14473.6788000,,12164.0485250,10637.0753500,8815.3621333,,,189.083080557143,,335.198141071429,1.169249584252,1.318533371896,3.141754382746
2011-01-22,11433.9082,11433.9082,,3578.2700,699.0982,3578.2700,3578.2700,,,10734.8100,6953.2600,6953.2600,6953.2600,38241.2900,38241.2900,38241.2900,38241.2900,75422.1864,133512.8628,233843.6810,360924.1020,18855.5466000,16689.1078500,15589.5787333,14436.9640800,13058.91275841518,10276.058721338031,8176.277962772705,6932.323715439964,10734.8100,3578.2700,3578.2700,3578.2700,13768.0616000,12873.4941000,12876.2534000,11586.9724800,20349.9400000,7631.2275000,5814.2685714,6477.2536363,9423.2000000,9681.4040285,7867.8020142,7272.8502909,4876.8727333,5621.5641000,5679.1573777,5041.7047894,4956.353350864566,4312.2175214270455,3478.189075694286,3222.916336160917,3510.5100000,3510.5100000,3064.5280333,3020.0969454,3399.9900000,3489.1300000,3542.6140000,3555.9850000,107284.0782,97972.4646,50577.5764,,190943.4628,141393.5010,50577.5764,,234364.4992,141393.5010,50577.5764,,13410.5097750,12246.5580750,12644.3941000,,12729.5641866,12853.9546363,12644.3941000,,13020.2499555,12853.9546363,12644.3941000,,11716.7647750,10549.6880750,8400.6566000,,,212.992261904762,,317.324983928571,1.155998432740,0.967306285674,3.141754382746
2011-01-23,17534.7900,10734.8100,6799.9800,,,10378.2500,,3578.2700,3578.2700,10734.8100,10734.8100,6953.2600,6953.2600,17534.7900,38241.2900,38241.2900,38241.2900,54715.6864,144094.3928,237065.3910,378458.8920,13678.9216000,18011.7991000,15804.3594000,14556.1112307,3180.837026056519,9495.217049415522,8182.663447703997,6819.378618596592,10734.8100,7855.6382,3578.2700,3578.2700,11978.9266000,13768.0616000,12637.7020666,11554.1970000,6799.9800000,8487.4750000,5937.4825000,6504.1475000,8230.4433333,10170.6883142,8353.5148714,7407.8676695,2138.6841000,5621.5641000,5679.1573777,5041.7047894,2035.8819039810783,4312.2175214270455,3478.189075694286,3222.916336160917,3578.2700000,3510.5100000,2961.7796400,3020.0969454,3578.2700000,3518.8433333,3542.6140000,3558.4611111,118539.7064,104950.7246,65589.7546,,209355.6310,155528.3010,65589.7546,,259933.2074,155528.3010,65589.7546,,14817.4633000,13118.8405750,13117.9509200,,13957.0420666,12960.6917500,13117.9509200,,13680.6951263,12960.6917500,13117.9509200,,12698.7195500,10996.9718250,9722.9609200,,,192.623841904762,,349.497037500000,1.237404607215,0.424198597367,1.045483670227
2011-01-24,28041.3200,17891.3500,10149.9700,,6953.2600,17713.0700,,,3374.9900,10734.8100,10734.8100,6953.2600,6953.2600,28041.3200,38241.2900,38241.2900,38241.2900,67744.8282,146567.0046,250971.9110,406500.2120,16936.2070500,18320.8755750,16731.4607333,15055.5634074,8008.629786814314,9811.321564595413,8748.251899989065,7172.90241993015,10734.8100,7855.6382,3578.2700,3578.2700,12698.7195500,13233.3905750,13114.8047333,11788.9063703,8474.9750000,10174.9700000,6781.2300000,6784.5953846,10556.5300000,10681.8697428,9120.2870142,7837.2511000,3826.1791000,5395.9695500,6054.1562666,5137.2825500,4422.360219417864,4177.89481031354,3404.5261452232426,3165.9434108619034,3578.2700000,3510.5100000,2807.6570500,3020.0969454,3578.2700000,3518.8433333,3542.6140000,3558.4611111,115660.5346,97095.0864,79902.8346,,205599.0810,162684.8410,79902.8346,,271188.8356,162684.8410,79902.8346,,14457.5668250,12136.8858000,13317.1391000,,13706.6054000,12514.2185384,13317.1391000,,13559.4417800,12514.2185384,13317.1391000,,12338.8230750,10015.0170500,10487.9807666,,,130.733800400000,,441.713555357143,1.216884089904,0.744786579823,1.249149657360
2011-01-25,19785.3646,16410.3746,3374.9900,,11433.9082,7652.3582,699.0982,,,11433.9082,10734.8100,6953.2600,6953.2600,28041.3200,38241.2900,38241.2900,38241.2900,76795.3828,155096.7410,263600.7356,426285.5766,19198.8457000,19387.0926250,17573.3823733,15224.4848785,6870.145362795619,9388.189184593133,8360.030328627457,7095.344878777705,10734.8100,10734.8100,3578.2700,3578.2700,14117.6107000,14302.7326250,13731.7270400,11953.9588071,6774.9800000,10168.7200000,6402.7588888,6541.0521428,9830.4870500,10678.2983142,9155.7026000,7829.8553840,6362.0888000,6603.5572800,6592.1314600,5437.1218666,5391.766776744621,4514.692061787423,3632.7819759923264,3377.871183000132,2138.6841000,2807.6570500,2385.9452800,2826.6803833,3578.2700000,3489.1300000,3542.6140000,3558.4611111,122817.0746,107829.8964,87758.4728,,205599.0810,187732.7310,87758.4728,,285501.9156,187732.7310,87758.4728,,15352.1343250,13478.7370500,12536.9246857,,13706.6054000,13409.4807857,12536.9246857,,13595.3293142,13409.4807857,12536.9246857,,13233.3905750,11356.8683000,10111.9318285,,,199.561942690476,,422.025398214286,1.273415342438,1.170120691810,1.035763032016
2011-01-26,17688.0700,14313.0800,3374.9900,,7156.5400,6953.2600,3578.2700,,,17534.7900,10734.8100,6953.2600,6953.2600,28041.3200,38241.2900,38241.2900,38241.2900,83049.5446,158471.7310,256240.9156,443973.6466,20762.3861500,19808.9663750,17082.7277066,15309.4360896,4960.04858173405,9201.583149763419,8102.0070630667915,6982.492848772284,10734.8100,10734.8100,3578.2700,3578.2700,14837.4036500,14302.7326250,13016.0730400,12035.3078137,5924.9825000,8809.9740000,6099.9820000,6329.9813333,10674.2345500,10138.0768857,9396.7733142,7796.1401769,8514.5694000,6695.7210666,6234.3044600,5515.2772363,2530.263812626873,4044.3689880684146,3344.1543335732513,3316.784813901038,2138.6841000,2961.7796400,2584.6660666,2884.4949692,3578.2700000,3489.1300000,3533.7000000,3558.4611111,136010.4746,111204.8864,95614.1110,14477.3382,235984.7328,198963.3592,95614.1110,14477.3382,323743.2056,198963.3592,95614.1110,14477.3382,17001.3093250,13900.6108000,11951.7638750,14477.3382000,15732.3155200,13264.2239466,11951.7638750,14477.3382000,14715.6002545,13264.2239466,11951.7638750,14477.3382000,12338.8230750,11356.8683000,9829.8951250,4277.3682000,125048.0515200000,212.992261904762,93.049625235714,422.025398214286,1.293905683989,1.543815303419,0.936018952983
2011-01-27,14402.3382,4277.3682,10124.9700,7652.3582,,3374.9900,,,3374.9900,14402.3382,10734.8100,6953.2600,6953.2600,28041.3200,28041.3200,38241.2900,38241.2900,79917.0928,134632.7792,259412.6256,458375.9848,19979.2732000,16829.0974000,17294.1750400,15279.1994933,5813.375819276881,5491.916766286103,7978.820302837884,6863.047422439808,4277.3682,4277.3682,3578.2700,3578.2700,13223.0432000,12600.9849000,12777.5217066,11776.7098266,6756.2300000,6764.9800000,6774.9800000,6567.1681250,8923.4195500,8626.4297428,9396.7733142,7632.3938740,8514.5694000,5964.2152800,6131.8338444,5515.2772363,2530.263812626873,4053.7507656626813,3530.320336493926,3316.784813901038,2138.6841000,2858.4770500,2961.7796400,2884.4949692,,3578.2700000,3533.7000000,3558.4611111,139792.0246,117662.3282,102046.5528,28408.8582,243141.2728,198799.1010,116523.8910,28408.8582,338755.3838,213276.4392,116523.8910,28408.8582,17474.0030750,14707.7910250,12755.8191000,14204.4291000,16209.4181866,13253.2734000,12947.0990000,14204.4291000,14728.4949478,13329.7774500,12947.0990000,14204.4291000,13233.3905750,12164.0485250,10637.0753500,5716.9541000,121188.0628533333,93.519502380952,110.348069285714,151.521883928571,1.101438423353,1.543815303419,1.028788950032
2011-01-28,15012.1782,15012.1782,,,7156.5400,3578.2700,,3578.2700,699.0982,14402.3382,10734.8100,6953.2600,6953.2600,19785.3646,28041.3200,38241.2900,38241.2900,66887.9510,134632.7792,260111.7238,473388.1630,16721.9877500,16829.0974000,17340.7815866,15270.5859032,2491.439702325237,5491.916766286103,7962.187546401818,6747.864299456028,4277.3682,4277.3682,3578.2700,3578.2700,12503.2502500,12600.9849000,12824.1282533,11881.0797741,5624.9833333,6764.9800000,6774.9800000,6567.1681250,5389.7195500,7604.0668857,9141.1826000,7487.6037357,8582.3294000,6679.8692800,6529.4194000,5586.6364869,2469.539681693145,3837.306386015843,3406.096727887408,3258.5476108974153,2138.6841000,2858.4770500,2961.7796400,2884.4949692,3578.2700000,3578.2700000,3533.7000000,3560.4420000,136213.7546,110887.3482,98671.5628,43421.0364,232966.3028,199002.3810,127080.4210,43421.0364,349490.1938,227411.2392,127080.4210,43421.0364,17026.7193250,13860.9185250,12333.9453500,14473.6788000,15531.0868533,13266.8254000,12708.0421000,14473.6788000,14562.0914083,13377.1317176,12708.0421000,14473.6788000,12786.1068250,12164.0485250,10637.0753500,8815.3621333,119429.6747333333,93.519502380952,102.396528092857,212.012776785714,1.102059705284,1.536224778563,0.856531038377
2011-01-29,17891.3500,17891.3500,,3578.2700,3578.2700,3578.2700,,3578.2700,3578.2700,14402.3382,11433.9082,6953.2600,6953.2600,17891.3500,28041.3200,38241.2900,38241.2900,64993.9364,141789.3192,263868.2738,476802.1748,16248.4841000,17723.6649000,17591.2182533,15380.7153161,1798.8999315621793,4909.379971772095,7913.072624825214,6762.330361478664,4277.3682,4277.3682,3578.2700,3578.2700,12873.4941000,13495.5524000,13301.2309200,12320.2404774,6749.9800000,6764.9800000,7149.9788888,6324.9813333,4371.1975000,7100.8422750,8642.7354571,7493.9708785,5963.7833333,6162.9360666,6529.4194000,5563.9922173,2065.9151477331625,3658.3132619294825,3406.096727887408,3271.1400445748345,3578.2700000,2618.5460666,2961.7796400,2884.4949692,3578.2700000,3578.2700000,3542.6140000,3562.0627272,133512.8628,107284.0782,97972.4646,50577.5764,233843.6810,190943.4628,141393.5010,50577.5764,360924.1020,234364.4992,141393.5010,50577.5764,16689.1078500,13410.5097750,12246.5580750,12644.3941000,15589.5787333,12729.5641866,12853.9546363,12644.3941000,14436.9640800,13020.2499555,12853.9546363,12644.3941000,12873.4941000,11716.7647750,10549.6880750,8400.6566000,120758.1858266667,140.279253571429,176.672291189286,308.082508928571,1.152330339373,1.071853284546,1.067193663397
2011-01-30,10734.8100,10734.8100,,,3578.2700,3578.2700,,,3578.2700,10734.8100,10734.8100,10734.8100,6953.2600,17891.3500,28041.3200,38241.2900,38241.2900,58040.6764,141090.2210,267649.8238,473605.4648,14510.1691000,17636.2776250,17843.3215866,15277.5956387,2941.0520369393466,5041.769008309661,7604.157199928597,6809.375847490055,4277.3682,4277.3682,4277.3682,3578.2700,11978.9266000,13408.1651250,13778.3335866,12435.6685419,10124.9700000,6764.9800000,7621.8525000,6292.8385714,3527.4500000,7100.8422750,8401.6647428,7252.0073071,4771.0266666,6642.7980333,6234.3044600,5563.9922173,2065.9151477331625,2910.7266794628463,3344.1543335732513,3271.1400445748345,,2138.6841000,2961.7796400,2884.4949692,3578.2700000,3578.2700000,3542.6140000,3562.0627272,144094.3928,118539.7064,104950.7246,65589.7546,237065.3910,209355.6310,155528.3010,65589.7546,378458.8920,259933.2074,155528.3010,65589.7546,18011.7991000,14817.4633000,13118.8405750,13117.9509200,15804.3594000,13957.0420666,12960.6917500,13117.9509200,14556.1112307,13680.6951263,12960.6917500,13117.9509200,13768.0616000,12698.7195500,10996.9718250,9722.9609200,127529.2666133333,114.818728571429,168.763238092857,201.343880357143,1.154388297876,0.857482627629,1.608967063928
2011-01-31,11230.6282,7855.6382,3374.9900,,,11230.6282,,,,10734.8100,10734.8100,10734.8100,6953.2600,17891.3500,28041.3200,38241.2900,38241.2900,54868.9664,134786.0592,253311.7438,469823.9148,13717.2416000,16848.2574000,16887.4495866,15155.6101548,3375.3116489547174,5529.018008264149,7463.557368937981,6848.051274628182,7855.6382,4277.3682,4277.3682,3578.2700,12873.4941000,13048.2686500,12824.1282533,12204.8124129,3374.9900000,6079.9820000,7618.7275000,6098.3153333,5491.3595500,7207.3895500,8194.2239000,7397.5104571,4771.0266666,6642.7980333,6054.1562666,5491.6036818,2065.9151477331625,2910.7266794628463,3495.1664913902355,3329.2095984965877,,2138.6841000,2961.7796400,3066.6113666,3578.2700000,3578.2700000,3542.6140000,3562.0627272,146567.0046,115660.5346,97095.0864,79902.8346,250971.9110,205599.0810,162684.8410,79902.8346,406500.2120,271188.8356,162684.8410,79902.8346,18320.8755750,14457.5668250,12136.8858000,13317.1391000,16731.4607333,13706.6054000,12514.2185384,13317.1391000,15055.5634074,13559.4417800,12514.2185384,13317.1391000,13233.3905750,12338.8230750,10015.0170500,10487.9807666,125418.1950400000,144.440552380952,127.511088807143,170.763612500000,1.111684533180,0.868785685029,0.553429892608
2011-02-01,17534.7900,10734.8100,6799.9800,,3578.2700,10378.2500,,3578.2700,,10734.8100,10734.8100,10734.8100,6953.2600,17891.3500,19785.3646,38241.2900,38241.2900,57391.5782,124279.5292,259590.9056,480202.1648,14347.8945500,15534.9411500,17306.0603733,15490.3924129,3893.760333219309,3281.518834172378,7299.406791018369,6695.956758178606,7855.6382,4277.3682,4277.3682,3578.2700,11804.1520500,12153.7011500,13016.0730400,12320.2404774,5087.4850000,5409.9840000,8043.7262500,6142.1693750,7191.3545500,6290.5370500,8387.1447428,7500.2945793,3578.2700000,6080.2997000,5806.5676400,5491.6036818,0.0,3154.6209977430476,3387.0098570407167,3329.2095984965877,,2138.6841000,2961.7796400,3066.6113666,3578.2700000,3578.2700000,3542.6140000,3562.0627272,155096.7410,122817.0746,107829.8964,87758.4728,263600.7356,205599.0810,187732.7310,87758.4728,426285.5766,285501.9156,187732.7310,87758.4728,19387.0926250,15352.1343250,13478.7370500,12536.9246857,17573.3823733,13706.6054000,13409.4807857,12536.9246857,15224.4848785,13595.3293142,13409.4807857,12536.9246857,14302.7326250,13233.3905750,11356.8683000,10111.9318285,127576.9399600000,37.944421428571,170.326274557143,13.057630357143,1.002875894678,0.651589263781,0.828287969509
2011-02-02,15711.2764,15711.2764,,,3578.2700,11433.9082,699.0982,,,10734.8100,10734.8100,10734.8100,6953.2600,17534.7900,17891.3500,38241.2900,38241.2900,55211.5046,120205.4410,260989.1020,480901.2630,13802.8761500,15025.6801250,17399.2734666,15512.9439677,3346.573467248598,2809.900387065262,7267.31345136575,6695.469718082694,7855.6382,4277.3682,4277.3682,3578.2700,11259.1336500,12066.3138750,13109.2861333,12342.7920322,5087.4850000,5918.7325000,8043.7262500,6142.1693750,9155.2641000,6763.2308000,8437.0803285,7623.6832000,3578.2700000,4771.0266666,5603.9951272,5491.6036818,0.0,1847.8106824311485,3282.6885393775833,3329.2095984965877,699.0982000,2138.6841000,2584.6660666,2826.6803833,3578.2700000,3578.2700000,3542.6140000,3562.0627272,158471.7310,136010.4746,111204.8864,95614.1110,256240.9156,235984.7328,198963.3592,95614.1110,443973.6466,323743.2056,198963.3592,95614.1110,19808.9663750,17001.3093250,13900.6108000,11951.7638750,17082.7277066,15732.3155200,13264.2239466,11951.7638750,15309.4360896,14715.6002545,13264.2239466,11951.7638750,14302.7326250,12338.8230750,11356.8683000,9829.8951250,130731.2957733333,33.783122619048,194.553913985714,-141.116371428571,0.968589853498,0.651589263781,0.828287969509
2011-02-03,25390.4282,18590.4482,6799.9800,,699.0982,21113.0600,3578.2700,,,11230.6282,10734.8100,10734.8100,6953.2600,25390.4282,25390.4282,28041.3200,38241.2900,69867.1228,127907.7992,248138.2402,491978.6112,17466.7807000,15988.4749000,16542.5493466,15870.2777806,5909.320556536582,4601.128337983782,5055.782295939622,6921.093729850144,7855.6382,4277.3682,4277.3682,3578.2700,13223.0432000,12600.9849000,13155.8926800,12480.7716516,5658.3166666,6774.9800000,6349.9812500,6180.8641176,13538.9616000,8533.2058000,8948.2617571,8073.3290933,2618.5460666,3694.7863666,4726.3449636,5198.0836000,1662.2906137731793,2049.9848811446404,3174.7451012579686,3457.6146096718617,2138.6841000,2138.6841000,2618.5460666,2826.6803833,3578.2700000,3578.2700000,3578.2700000,3560.4420000,134632.7792,139792.0246,117662.3282,102046.5528,259412.6256,243141.2728,198799.1010,116523.8910,458375.9848,338755.3838,213276.4392,116523.8910,16829.0974000,17474.0030750,14707.7910250,12755.8191000,17294.1750400,16209.4181866,13253.2734000,12947.0990000,15279.1994933,14728.4949478,13329.7774500,12947.0990000,12600.9849000,13233.3905750,12164.0485250,10637.0753500,128987.8263866667,20.806494047619,128.408940950000,-106.109155357143,1.007447703250,0.503752203331,0.915457217461
2011-02-04,14313.0800,14313.0800,,,7156.5400,7156.5400,,,,14313.0800,10734.8100,10734.8100,6953.2600,25390.4282,25390.4282,28041.3200,38241.2900,72949.5746,127818.5410,247439.1420,498436.0530,18237.3936500,15977.3176250,16495.9428000,16078.5823548,4947.76249587666,4605.6300397255645,5074.086827790541,6767.302404890254,10734.8100,7855.6382,4277.3682,3578.2700,14837.4036500,13855.4488750,13109.2861333,12689.0762258,6799.9800000,5658.3166666,6349.9812500,6180.8641176,12520.4395500,9005.8995500,8692.6710428,8192.6047600,3753.0445500,4189.3226000,5051.6422363,5491.6036818,2643.9529668978876,2283.417237385958,3228.2167662685033,3329.2095984965877,2138.6841000,2138.6841000,2618.5460666,2758.3540545,3578.2700000,3578.2700000,3578.2700000,3560.4420000,134632.7792,136213.7546,110887.3482,98671.5628,260111.7238,232966.3028,199002.3810,127080.4210,473388.1630,349490.1938,227411.2392,127080.4210,16829.0974000,17026.7193250,13860.9185250,12333.9453500,17340.7815866,15531.0868533,13266.8254000,12708.0421000,15270.5859032,14562.0914083,13377.1317176,12708.0421000,12600.9849000,12786.1068250,12164.0485250,10637.0753500,127114.0896533333,80.542873809524,135.282167857143,-74.957264285714,0.993701886922,0.683415040025,1.100166557721
2011-02-05,11255.6282,7855.6382,3399.9900,,,3399.9900,7855.6382,,,11255.6282,10734.8100,10734.8100,6953.2600,25390.4282,25390.4282,28041.3200,38241.2900,66670.4128,124061.9910,247959.9602,501836.0430,16667.6032000,15507.7488750,16530.6640133,16188.2594516,6105.611894778619,4900.170476165856,5033.4677228052515,6656.231742637425,7855.6382,7855.6382,4277.3682,3578.2700,14117.6107000,12960.8813750,12917.3413466,12689.0762258,5099.9850000,5093.7350000,6022.2044444,6026.3711111,10775.8745500,8983.6145500,8339.8256400,8186.6620933,3811.3027333,3694.7863666,5051.6422363,5719.8182285,3235.0219228314995,2049.9848811446404,3228.2167662685033,3230.2827995823764,4044.3354666,4044.3354666,3331.4407666,3183.1277333,,3578.2700000,3578.2700000,3558.4611111,141789.3192,133512.8628,107284.0782,97972.4646,263868.2738,233843.6810,190943.4628,141393.5010,476802.1748,360924.1020,234364.4992,141393.5010,17723.6649000,16689.1078500,13410.5097750,12246.5580750,17591.2182533,15589.5787333,12729.5641866,12853.9546363,15380.7153161,14436.9640800,13020.2499555,12853.9546363,13495.5524000,12873.4941000,11716.7647750,10549.6880750,126703.0960800000,59.243647619048,131.311049178571,-84.382783928571,0.957962708799,0.666332841542,0.846277951686
